FREQ,INDICATOR,REF_AREA,UNIT,TIME_PERIOD,value
A,EN_ATM_NO2E_XLULUCF,SVK,Gg_CO2,2015,2055.11338929053
A,EN_ATM_NO2E_XLULUCF,SVK,Gg_CO2,2016,2155.22122284767
A,EN_ATM_NO2E_XLULUCF,SVK,Gg_CO2,2017,2047.9265526023
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,1990,737.23846225564
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,1991,683.737893637704
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,1992,743.248702324354
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,1993,707.601342431788
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,1994,761.961023587031
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,1995,808.5918844648
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,1996,838.393627633317
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,1997,855.383967084025
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,1998,853.300668324467
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,1999,847.041917000761
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2000,877.025008969151
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2001,864.29345642391
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2002,790.335257457999
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2003,763.208611091364
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2004,740.581606006242
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2005,744.077870451343
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2006,757.337413314464
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2007,759.56052618219
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2008,722.545110424922
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2009,715.857634930414
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2010,705.898727441414
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2011,717.690448702564
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2012,720.592036371936
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2013,692.975152937606
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2014,699.342527370997
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2015,719.915210547893
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2016,726.307915480345
A,EN_ATM_NO2E_XLULUCF,SVN,Gg_CO2,2017,701.65198440659
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,1990,5759.20101341444
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,1991,5697.85827277707
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,1992,5473.15053384851
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,1993,5739.99726765066
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,1994,5653.80667249473
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,1995,5913.35756251466
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,1996,5544.90352686459
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,1997,5773.29380719086
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,1998,5635.61171474088
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,1999,5592.30845259173
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2000,5700.59321025369
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2001,5092.65387559273
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2002,5210.33707617393
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2003,5219.07394387289
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2004,4961.65885068205
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2005,4971.03045195958
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2006,5232.80736015335
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2007,4708.37109525259
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2008,4825.83063960892
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2009,4634.34357226468
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2010,4807.23946826205
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2011,4830.11300369704
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2012,4383.38610525886
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2013,4577.61146941284
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2014,4675.9070928034
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2015,4552.13769253727
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2016,4569.04047186798
A,EN_ATM_NO2E_XLULUCF,SWE,Gg_CO2,2017,4870.18649640712
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,1990,24661.0225798674
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,1991,24445.6307465996
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,1992,24962.1045124723
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,1993,25767.2557098464
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,1994,23298.0151579456
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,1995,23565.8594874859
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,1996,24266.8853672629
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,1997,23892.4331349742
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,1998,25306.8079396175
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,1999,25656.087627401
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2000,24807.7954599104
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2001,23291.9353255534
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2002,23213.5286905999
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2003,25025.1097334706
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2004,25489.4019739112
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2005,26131.5869852771
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2006,28017.080606497
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2007,27393.8197827828
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2008,25936.3146395675
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2009,28168.5590112963
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2010,29425.9099013275
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2011,30465.0724025165
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2012,31556.2183957253
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2013,33529.9691603394
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2014,33935.1417647198
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2015,34689.7051035567
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2016,37067.8717853982
A,EN_ATM_NO2E_XLULUCF,TUR,Gg_CO2,2017,38535.0220386558
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,1990,50092.5781404178
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,1991,45080.7156975435
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,1992,41640.5006385734
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,1993,38767.3774733321
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,1994,33392.2851146037
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,1995,30314.5284499618
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,1996,26348.790057968
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,1997,27042.9345581504
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,1998,24017.8725274541
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,1999,22140.2651514277
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2000,22173.4892623628
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2001,23482.1534429149
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2002,23975.3996621655
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2003,21502.4324651659
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2004,23777.2209273219
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2005,24138.539201316
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2006,24468.1409129838
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2007,24262.906420175
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2008,29066.3530182276
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2009,25163.3952424527
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2010,25746.9580541019
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2011,31350.459208384
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2012,30001.1736018544
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2013,33194.3215130095
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2014,33093.0925565927
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2015,30881.0853979238
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2016,34031.2971820221
A,EN_ATM_NO2E_XLULUCF,UKR,Gg_CO2,2017,32730.3555148811
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,1990,370307.694246335
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,1991,368961.756544523
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,1992,371786.442139824
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,1993,385347.233683125
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,1994,376511.527219083
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,1995,388502.830344481
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,1996,395545.74887022
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,1997,386608.37563464
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,1998,402495.770631704
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,1999,377091.249483735
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2000,376997.254355705
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2001,378065.356926318
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2002,376413.385686361
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2003,379938.425375141
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2004,400252.574173326
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2005,375780.472187281
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2006,384398.884344381
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2007,393030.010290124
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2008,374546.555657172
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2009,373259.957878902
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2010,382929.377717324
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2011,375073.815022019
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2012,348876.127726135
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2013,365354.276562029
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2014,362742.735616136
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2015,374108.884804646
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2016,364485.759101938
A,EN_ATM_NO2E_XLULUCF,USA,Gg_CO2,2017,360515.661457681
A,EN_ATM_PFCE,AUS,Gg_CO2,1990,4607.01291909928
A,EN_ATM_PFCE,AUS,Gg_CO2,1991,4610.74329393256
A,EN_ATM_PFCE,AUS,Gg_CO2,1992,4603.282544266
A,EN_ATM_PFCE,AUS,Gg_CO2,1993,3315.52837602798
A,EN_ATM_PFCE,AUS,Gg_CO2,1994,2164.42874878371
A,EN_ATM_PFCE,AUS,Gg_CO2,1995,1530.83566492632
A,EN_ATM_PFCE,AUS,Gg_CO2,1996,1410.39505848126
A,EN_ATM_PFCE,AUS,Gg_CO2,1997,1228.1508980875
A,EN_ATM_PFCE,AUS,Gg_CO2,1998,1660.51882000668
A,EN_ATM_PFCE,AUS,Gg_CO2,1999,1139.05875745416
A,EN_ATM_PFCE,AUS,Gg_CO2,2000,1287.06178871158
A,EN_ATM_PFCE,AUS,Gg_CO2,2001,1801.88197415979
A,EN_ATM_PFCE,AUS,Gg_CO2,2002,1727.62315282097
A,EN_ATM_PFCE,AUS,Gg_CO2,2003,1683.98477494731
A,EN_ATM_PFCE,AUS,Gg_CO2,2004,1713.84870550831
A,EN_ATM_PFCE,AUS,Gg_CO2,2005,1791.70111972472
A,EN_ATM_PFCE,AUS,Gg_CO2,2006,687.059841760489
A,EN_ATM_PFCE,AUS,Gg_CO2,2007,582.676819046088
A,EN_ATM_PFCE,AUS,Gg_CO2,2008,444.516693559401
A,EN_ATM_PFCE,AUS,Gg_CO2,2009,358.551981149097
A,EN_ATM_PFCE,AUS,Gg_CO2,2010,283.315234628066
A,EN_ATM_PFCE,AUS,Gg_CO2,2011,301.304839525102
A,EN_ATM_PFCE,AUS,Gg_CO2,2012,294.882946981773
A,EN_ATM_PFCE,AUS,Gg_CO2,2013,192.001235884438
A,EN_ATM_PFCE,AUS,Gg_CO2,2014,192.535990598746
A,EN_ATM_PFCE,AUS,Gg_CO2,2015,171.323657071029
A,EN_ATM_PFCE,AUS,Gg_CO2,2016,224.924133892
A,EN_ATM_PFCE,AUS,Gg_CO2,2017,202.62553668
A,EN_ATM_PFCE,AUT,Gg_CO2,1990,1182.78680316
A,EN_ATM_PFCE,AUT,Gg_CO2,1991,1192.61742216
A,EN_ATM_PFCE,AUT,Gg_CO2,1992,510.473091
A,EN_ATM_PFCE,AUT,Gg_CO2,1993,63.52011
A,EN_ATM_PFCE,AUT,Gg_CO2,1994,70.956369
A,EN_ATM_PFCE,AUT,Gg_CO2,1995,83.34963
A,EN_ATM_PFCE,AUT,Gg_CO2,1996,80.25417
A,EN_ATM_PFCE,AUT,Gg_CO2,1997,117.471744
A,EN_ATM_PFCE,AUT,Gg_CO2,1998,55.5311426684334
A,EN_ATM_PFCE,AUT,Gg_CO2,1999,79.1829096859275
A,EN_ATM_PFCE,AUT,Gg_CO2,2000,87.86564
A,EN_ATM_PFCE,AUT,Gg_CO2,2001,116.337427939939
A,EN_ATM_PFCE,AUT,Gg_CO2,2002,101.974977939939
A,EN_ATM_PFCE,AUT,Gg_CO2,2003,126.38302
A,EN_ATM_PFCE,AUT,Gg_CO2,2004,157.57325
A,EN_ATM_PFCE,AUT,Gg_CO2,2005,163.2852
A,EN_ATM_PFCE,AUT,Gg_CO2,2006,172.3869125
A,EN_ATM_PFCE,AUT,Gg_CO2,2007,230.332465
A,EN_ATM_PFCE,AUT,Gg_CO2,2008,208.1864855
A,EN_ATM_PFCE,AUT,Gg_CO2,2009,36.02206
A,EN_ATM_PFCE,AUT,Gg_CO2,2010,78.048961
A,EN_ATM_PFCE,AUT,Gg_CO2,2011,73.51273
A,EN_ATM_PFCE,AUT,Gg_CO2,2012,50.715244
A,EN_ATM_PFCE,AUT,Gg_CO2,2013,49.22899
A,EN_ATM_PFCE,AUT,Gg_CO2,2014,53.028514
A,EN_ATM_PFCE,AUT,Gg_CO2,2015,49.549343
A,EN_ATM_PFCE,AUT,Gg_CO2,2016,50.39009
A,EN_ATM_PFCE,AUT,Gg_CO2,2017,44.08975
A,EN_ATM_PFCE,BEL,Gg_CO2,1990,2191.04861
A,EN_ATM_PFCE,BEL,Gg_CO2,1991,2096.42035
A,EN_ATM_PFCE,BEL,Gg_CO2,1992,2284.7677
A,EN_ATM_PFCE,BEL,Gg_CO2,1993,2195.90067
A,EN_ATM_PFCE,BEL,Gg_CO2,1994,2637.36937
A,EN_ATM_PFCE,BEL,Gg_CO2,1995,2914.28531
A,EN_ATM_PFCE,BEL,Gg_CO2,1996,2766.91383
A,EN_ATM_PFCE,BEL,Gg_CO2,1997,1528.91853903915
A,EN_ATM_PFCE,BEL,Gg_CO2,1998,843.866492939303
A,EN_ATM_PFCE,BEL,Gg_CO2,1999,428.74688744057
A,EN_ATM_PFCE,BEL,Gg_CO2,2000,446.1100272947
A,EN_ATM_PFCE,BEL,Gg_CO2,2001,275.840256156584
A,EN_ATM_PFCE,BEL,Gg_CO2,2002,101.056756156584
A,EN_ATM_PFCE,BEL,Gg_CO2,2003,258.989072237877
A,EN_ATM_PFCE,BEL,Gg_CO2,2004,378.54400237875
A,EN_ATM_PFCE,BEL,Gg_CO2,2005,193.099328986547
A,EN_ATM_PFCE,BEL,Gg_CO2,2006,200.25284046079
A,EN_ATM_PFCE,BEL,Gg_CO2,2007,224.499180303538
A,EN_ATM_PFCE,BEL,Gg_CO2,2008,253.694343406023
A,EN_ATM_PFCE,BEL,Gg_CO2,2009,146.399146749801
A,EN_ATM_PFCE,BEL,Gg_CO2,2010,106.989689315454
A,EN_ATM_PFCE,BEL,Gg_CO2,2011,225.778114573546
A,EN_ATM_PFCE,BEL,Gg_CO2,2012,278.398544248038
A,EN_ATM_PFCE,BEL,Gg_CO2,2013,431.713576678463
A,EN_ATM_PFCE,BEL,Gg_CO2,2014,307.0226194461
A,EN_ATM_PFCE,BEL,Gg_CO2,2015,300.078713195469
A,EN_ATM_PFCE,BEL,Gg_CO2,2016,658.640907247676
A,EN_ATM_PFCE,BEL,Gg_CO2,2017,167.661335496018
A,EN_ATM_PFCE,BGR,Gg_CO2,2008,0.0206622
A,EN_ATM_PFCE,BGR,Gg_CO2,2009,0.05586741
A,EN_ATM_PFCE,BGR,Gg_CO2,2010,0.063742887
A,EN_ATM_PFCE,BGR,Gg_CO2,2011,0.05530833855
A,EN_ATM_PFCE,BGR,Gg_CO2,2012,0.0464831354475
A,EN_ATM_PFCE,BGR,Gg_CO2,2013,0.03908750327438
A,EN_ATM_PFCE,BGR,Gg_CO2,2014,0.03288584829846
A,EN_ATM_PFCE,BGR,Gg_CO2,2015,0.0276821474658
A,EN_ATM_PFCE,BGR,Gg_CO2,2016,0.0233131664757
A,EN_ATM_PFCE,BGR,Gg_CO2,2017,0.01964286440812
A,EN_ATM_PFCE,CAN,Gg_CO2,1990,7557.90185934868
A,EN_ATM_PFCE,CAN,Gg_CO2,1991,8033.11585908522
A,EN_ATM_PFCE,CAN,Gg_CO2,1992,7578.68575683796
A,EN_ATM_PFCE,CAN,Gg_CO2,1993,7455.58607952865
A,EN_ATM_PFCE,CAN,Gg_CO2,1994,6895.01718590777
A,EN_ATM_PFCE,CAN,Gg_CO2,1995,6346.94377367127
A,EN_ATM_PFCE,CAN,Gg_CO2,1996,6501.58724158749
A,EN_ATM_PFCE,CAN,Gg_CO2,1997,6373.66053121417
A,EN_ATM_PFCE,CAN,Gg_CO2,1998,6475.90532805522
A,EN_ATM_PFCE,CAN,Gg_CO2,1999,5370.33716115112
A,EN_ATM_PFCE,CAN,Gg_CO2,2000,4984.48972675684
A,EN_ATM_PFCE,CAN,Gg_CO2,2001,4047.54896200857
A,EN_ATM_PFCE,CAN,Gg_CO2,2002,3463.0382516265
A,EN_ATM_PFCE,CAN,Gg_CO2,2003,3490.089842224
A,EN_ATM_PFCE,CAN,Gg_CO2,2004,3522.38602990649
A,EN_ATM_PFCE,CAN,Gg_CO2,2005,3839.28998699275
A,EN_ATM_PFCE,CAN,Gg_CO2,2006,2986.11971707897
A,EN_ATM_PFCE,CAN,Gg_CO2,2007,2534.68419829166
A,EN_ATM_PFCE,CAN,Gg_CO2,2008,2601.85609786934
A,EN_ATM_PFCE,CAN,Gg_CO2,2009,2510.80966320042
A,EN_ATM_PFCE,CAN,Gg_CO2,2010,1859.26992241246
A,EN_ATM_PFCE,CAN,Gg_CO2,2011,1687.44883339861
A,EN_ATM_PFCE,CAN,Gg_CO2,2012,1798.72325561633
A,EN_ATM_PFCE,CAN,Gg_CO2,2013,1617.20007840781
A,EN_ATM_PFCE,CAN,Gg_CO2,2014,1088.13489420748
A,EN_ATM_PFCE,CAN,Gg_CO2,2015,968.011795545881
A,EN_ATM_PFCE,CAN,Gg_CO2,2016,764.613228368557
A,EN_ATM_PFCE,CAN,Gg_CO2,2017,743.976298579046
A,EN_ATM_PFCE,CHE,Gg_CO2,1990,116.515249727925
A,EN_ATM_PFCE,CHE,Gg_CO2,1991,98.5051030487075
A,EN_ATM_PFCE,CHE,Gg_CO2,1992,80.6072758529311
A,EN_ATM_PFCE,CHE,Gg_CO2,1993,34.6950069064982
A,EN_ATM_PFCE,CHE,Gg_CO2,1994,20.86392973834
A,EN_ATM_PFCE,CHE,Gg_CO2,1995,17.4821227234244
A,EN_ATM_PFCE,CHE,Gg_CO2,1996,20.4071717161089
A,EN_ATM_PFCE,CHE,Gg_CO2,1997,21.0134494718465
A,EN_ATM_PFCE,CHE,Gg_CO2,1998,23.8146956049428
A,EN_ATM_PFCE,CHE,Gg_CO2,1999,25.5720011891386
A,EN_ATM_PFCE,CHE,Gg_CO2,2000,49.895886278861
A,EN_ATM_PFCE,CHE,Gg_CO2,2001,30.3861719400393
A,EN_ATM_PFCE,CHE,Gg_CO2,2002,30.3669984430895
A,EN_ATM_PFCE,CHE,Gg_CO2,2003,66.704357694871
A,EN_ATM_PFCE,CHE,Gg_CO2,2004,65.0375360875339
A,EN_ATM_PFCE,CHE,Gg_CO2,2005,44.4569726036984
A,EN_ATM_PFCE,CHE,Gg_CO2,2006,54.8609609565177
A,EN_ATM_PFCE,CHE,Gg_CO2,2007,46.7388559518951
A,EN_ATM_PFCE,CHE,Gg_CO2,2008,38.5324185055909
A,EN_ATM_PFCE,CHE,Gg_CO2,2009,33.5580889716323
A,EN_ATM_PFCE,CHE,Gg_CO2,2010,34.0804664913749
A,EN_ATM_PFCE,CHE,Gg_CO2,2011,32.2371643320509
A,EN_ATM_PFCE,CHE,Gg_CO2,2012,35.9528991180218
A,EN_ATM_PFCE,CHE,Gg_CO2,2013,24.4745302692552
A,EN_ATM_PFCE,CHE,Gg_CO2,2014,21.420247617944
A,EN_ATM_PFCE,CHE,Gg_CO2,2015,24.6944746184831
A,EN_ATM_PFCE,CHE,Gg_CO2,2016,18.1969787240829
A,EN_ATM_PFCE,CHE,Gg_CO2,2017,30.7560228975288
A,EN_ATM_PFCE,CZE,Gg_CO2,1995,0.00883
A,EN_ATM_PFCE,CZE,Gg_CO2,1996,0.6775259
A,EN_ATM_PFCE,CZE,Gg_CO2,1997,1.72825406801251
A,EN_ATM_PFCE,CZE,Gg_CO2,1998,1.65559796704289
A,EN_ATM_PFCE,CZE,Gg_CO2,1999,1.09556437391085
A,EN_ATM_PFCE,CZE,Gg_CO2,2000,4.68593898376519
A,EN_ATM_PFCE,CZE,Gg_CO2,2001,9.74502110584814
A,EN_ATM_PFCE,CZE,Gg_CO2,2002,16.3866504453712
A,EN_ATM_PFCE,CZE,Gg_CO2,2003,8.55194127609341
A,EN_ATM_PFCE,CZE,Gg_CO2,2004,12.8091362467456
A,EN_ATM_PFCE,CZE,Gg_CO2,2005,14.8913195065416
A,EN_ATM_PFCE,CZE,Gg_CO2,2006,31.0883355447616
A,EN_ATM_PFCE,CZE,Gg_CO2,2007,29.0010818184774
A,EN_ATM_PFCE,CZE,Gg_CO2,2008,39.7587722967264
A,EN_ATM_PFCE,CZE,Gg_CO2,2009,45.4359800176875
A,EN_ATM_PFCE,CZE,Gg_CO2,2010,48.0412375382553
A,EN_ATM_PFCE,CZE,Gg_CO2,2011,8.24094484118512
A,EN_ATM_PFCE,CZE,Gg_CO2,2012,6.18662587313335
A,EN_ATM_PFCE,CZE,Gg_CO2,2013,4.07858482112376
A,EN_ATM_PFCE,CZE,Gg_CO2,2014,3.02337579679129
A,EN_ATM_PFCE,CZE,Gg_CO2,2015,1.93341021047982
A,EN_ATM_PFCE,CZE,Gg_CO2,2016,1.44060124140858
A,EN_ATM_PFCE,CZE,Gg_CO2,2017,1.36779296708972
A,EN_ATM_PFCE,DEU,Gg_CO2,1990,2897.211
A,EN_ATM_PFCE,DEU,Gg_CO2,1991,2480.556
A,EN_ATM_PFCE,DEU,Gg_CO2,1992,2223.186
A,EN_ATM_PFCE,DEU,Gg_CO2,1993,2062.3338262972
A,EN_ATM_PFCE,DEU,Gg_CO2,1994,1725.6495989799
A,EN_ATM_PFCE,DEU,Gg_CO2,1995,1833.8271852771
A,EN_ATM_PFCE,DEU,Gg_CO2,1996,1764.2378560107
A,EN_ATM_PFCE,DEU,Gg_CO2,1997,1334.7857284064
A,EN_ATM_PFCE,DEU,Gg_CO2,1998,1462.8926592295
A,EN_ATM_PFCE,DEU,Gg_CO2,1999,1129.6710743422
A,EN_ATM_PFCE,DEU,Gg_CO2,2000,546.1656929227
A,EN_ATM_PFCE,DEU,Gg_CO2,2001,567.6533086985
A,EN_ATM_PFCE,DEU,Gg_CO2,2002,638.5036562763
A,EN_ATM_PFCE,DEU,Gg_CO2,2003,692.2866354789
A,EN_ATM_PFCE,DEU,Gg_CO2,2004,661.0181857905
A,EN_ATM_PFCE,DEU,Gg_CO2,2005,543.3278711718
A,EN_ATM_PFCE,DEU,Gg_CO2,2006,374.5267802916
A,EN_ATM_PFCE,DEU,Gg_CO2,2007,365.7301057143
A,EN_ATM_PFCE,DEU,Gg_CO2,2008,395.603710138
A,EN_ATM_PFCE,DEU,Gg_CO2,2009,282.7466543075
A,EN_ATM_PFCE,DEU,Gg_CO2,2010,206.551870788
A,EN_ATM_PFCE,DEU,Gg_CO2,2011,127.0256428934
A,EN_ATM_PFCE,DEU,Gg_CO2,2012,105.5516630789
A,EN_ATM_PFCE,DEU,Gg_CO2,2013,123.1569103299
A,EN_ATM_PFCE,DEU,Gg_CO2,2014,95.5895361662
A,EN_ATM_PFCE,DEU,Gg_CO2,2015,105.79960183
A,EN_ATM_PFCE,DEU,Gg_CO2,2016,103.2122459936
A,EN_ATM_PFCE,DEU,Gg_CO2,2017,90.1208403996
A,EN_ATM_PFCE,DNK,Gg_CO2,1994,0.066225
A,EN_ATM_PFCE,DNK,Gg_CO2,1995,0.6335525
A,EN_ATM_PFCE,DNK,Gg_CO2,1996,2.09337225
A,EN_ATM_PFCE,DNK,Gg_CO2,1997,5.195285025
A,EN_ATM_PFCE,DNK,Gg_CO2,1998,11.4748565225
A,EN_ATM_PFCE,DNK,Gg_CO2,1999,15.74457587025
A,EN_ATM_PFCE,DNK,Gg_CO2,2000,22.567448283225
A,EN_ATM_PFCE,DNK,Gg_CO2,2001,27.911832354461
A,EN_ATM_PFCE,DNK,Gg_CO2,2002,28.013003919633
A,EN_ATM_PFCE,DNK,Gg_CO2,2003,24.592389402758
A,EN_ATM_PFCE,DNK,Gg_CO2,2004,20.534267704379
A,EN_ATM_PFCE,DNK,Gg_CO2,2005,18.767038231956
A,EN_ATM_PFCE,DNK,Gg_CO2,2006,21.150361908937
